age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,Total_Monthly_AvgSpend,Total_Saving
75,160711,7.5,7,5.1,1,9,16,4,137398,96648,1,0,2,6,7,10,8,9,3,3,7,Other,Tier 2,Store,234046,119961
69,85210,4.3,9,3.7,6,4,15,1,113327,27681,6,0,1,8,9,6,9,8,10,1,4,Female,Tier 2,Store,141008,-436
41,84852,8.7,13,3.8,4,5,1,10,92413,52506,8,5,7,4,6,3,4,10,2,5,7,Female,Tier 1,Store,144919,44945
42,128618,5.2,2,3.7,10,4,15,1,114538,7726,4,6,3,9,5,3,3,10,9,7,2,Male,Tier 3,Hybrid,122264,21806
62,24695,6.7,6,2,4,4,34,11,72526,112892,10,9,5,9,8,2,8,9,7,8,7,Male,Tier 2,Store,185418,65061
72,63582,4.9,7,2.3,4,3,27,9,12601,136640,5,2,1,10,4,2,7,6,6,4,5,Male,Tier 1,Store,149241,187621
63,46094,1.7,1,3.4,1,10,12,18,14151,108507,3,8,2,6,1,9,8,2,10,6,2,Male,Tier 1,Store,122658,140450
49,206707,2.7,6,2.2,5,4,5,3,85641,17344,2,5,6,5,8,4,7,9,8,5,10,Female,Tier 2,Store,102985,138410
72,37187,2.2,8,2.8,9,9,24,6,51183,110424,6,3,5,9,7,10,1,7,2,7,5,Other,Tier 3,Store,161607,96428
49,133013,6.5,13,1.6,3,7,38,13,66021,66145,6,2,5,2,9,5,8,4,10,8,8,Male,Tier 2,Store,132166,133137
22,143721,5.9,7,3.5,2,6,25,12,135437,55686,3,4,7,5,10,4,2,2,5,2,7,Male,Tier 3,Store,191123,63970
53,121683,7.2,2,2.3,2,9,43,0,141276,120148,3,5,7,8,6,10,9,3,2,5,8,Female,Tier 1,Store,261424,100555
63,16214,4.6,14,2,10,2,45,19,66100,78141,6,6,4,4,5,4,7,10,1,6,6,Male,Tier 3,Store,144241,28255
59,38940,1.7,2,1.4,7,4,14,0,118999,78145,3,6,7,10,2,10,9,5,9,4,6,Female,Tier 2,Store,197144,-1914
66,59406,8.6,13,1.6,6,9,1,1,137862,104638,6,6,6,2,4,10,4,4,9,6,6,Male,Tier 1,Store,242500,26182
59,237293,8,4,0.8,2,8,21,15,63356,64776,3,3,6,5,4,10,3,1,5,9,3,Male,Tier 2,Store,128132,238713
75,189553,6.7,5,3.1,1,1,41,1,83228,142122,5,6,3,6,6,5,1,6,6,8,1,Male,Tier 1,Store,225350,248447
56,162049,8.2,5,1.7,7,9,27,11,23568,23138,4,8,1,2,1,2,4,1,2,9,7,Male,Tier 1,Online,46706,161619
33,190911,5.8,14,2.4,6,10,16,18,118241,71962,5,5,3,1,7,5,4,5,2,8,6,Male,Tier 2,Store,190203,144632
50,203946,6.5,11,4.1,5,2,22,14,119586,105050,7,2,2,5,4,6,2,1,8,3,10,Male,Tier 2,Store,224636,189410
66,73414,4.6,2,2.3,5,1,14,15,104885,108558,1,0,4,2,7,8,3,7,7,10,9,Male,Tier 3,Store,213443,77087
38,116440,3.9,7,2.3,10,2,37,15,56422,21424,10,8,6,8,7,9,8,6,5,6,4,Female,Tier 1,Store,77846,81442
78,171610,2.8,8,2.4,3,10,33,10,51922,2113,5,1,4,10,1,7,2,1,7,6,1,Male,Tier 1,Online,54035,121801
26,118569,4.5,14,2.9,5,6,29,5,112493,100261,1,2,4,2,8,3,9,1,5,5,8,Female,Tier 1,Store,212754,106337
23,202313,11.3,2,1.9,6,2,0,16,14482,146477,10,7,1,7,3,6,5,8,8,10,3,Other,Tier 2,Store,160959,334308
68,219573,3,4,3.6,7,1,40,6,51922,101757,10,5,3,6,2,9,6,10,6,8,1,Male,Tier 1,Store,153679,269408
62,221205,4.1,12,2.7,7,5,15,10,67195,59731,6,9,2,6,6,1,5,2,6,8,6,Male,Tier 3,Store,126926,213741
52,75481,6.2,11,1.8,10,2,24,12,136137,149862,10,3,4,5,8,4,6,4,5,1,7,Female,Tier 2,Store,285999,89206
56,42740,10.8,11,2.1,10,4,47,15,74720,112638,7,6,1,10,5,2,6,7,7,8,7,Male,Tier 2,Store,187358,80658
39,78328,3.9,3,4,8,8,45,12,5696,115301,10,5,2,4,1,6,4,9,10,8,7,Female,Tier 3,Store,120997,187933
58,218177,4.7,4,1.6,5,10,22,7,19110,128813,6,8,7,4,5,6,5,2,6,9,4,Female,Tier 2,Store,147923,327880
71,196715,7.3,5,3,4,6,32,8,46710,29041,8,1,7,1,7,2,6,8,2,1,4,Other,Tier 1,Store,75751,179046
22,249589,7.2,6,3.1,7,8,33,4,145998,40215,7,4,5,3,1,3,7,8,8,9,6,Other,Tier 3,Store,186213,143806
59,26881,4.6,2,1.1,2,5,8,13,66822,6836,9,1,5,1,3,8,5,3,9,7,5,Male,Tier 1,Online,73658,-33105
40,51996,4.3,10,0.6,8,2,15,10,123745,22717,2,0,6,1,7,1,3,8,8,2,2,Male,Tier 3,Store,146462,-49032
34,178249,6.9,6,2.1,4,1,36,11,27120,110993,3,0,4,8,2,8,3,7,4,10,1,Male,Tier 2,Store,138113,262122
29,137196,5.4,9,3.5,10,8,49,19,55987,50925,9,1,6,5,8,9,3,5,1,6,1,Female,Tier 2,Store,106912,132134
40,52177,6.6,12,0.6,1,1,47,19,121223,65860,4,6,1,10,6,2,3,5,2,8,3,Female,Tier 2,Store,187083,-3186
33,81126,5.7,12,1.4,2,10,4,9,143808,19421,2,9,7,10,5,6,1,8,9,2,7,Male,Tier 3,Store,163229,-43261
20,71531,6.7,11,3.4,1,9,48,0,97103,23755,5,8,2,6,5,7,7,8,9,6,10,Other,Tier 2,Online,120858,-1817
47,41119,6.9,8,1.1,5,4,41,15,49261,24381,9,3,7,6,10,4,10,7,10,5,3,Male,Tier 3,Store,73642,16239
74,132744,2.1,14,3.8,1,6,11,6,54066,69069,10,8,6,6,9,10,4,8,8,9,10,Other,Tier 1,Store,123135,147747
39,131894,5.1,1,5.9,9,6,4,15,147548,59511,2,6,3,3,9,3,4,7,1,1,8,Male,Tier 2,Store,207059,43857
26,173987,6.7,9,1.4,4,3,22,13,111542,42423,5,3,3,4,5,8,3,7,3,7,4,Female,Tier 2,Store,153965,104868
46,148780,7.6,12,4.4,10,1,7,3,84720,48718,4,9,2,9,4,1,4,1,5,6,10,Other,Tier 3,Store,133438,112778
64,184821,5.3,11,2.9,3,6,42,2,98202,107202,4,9,5,8,4,10,8,7,10,4,6,Female,Tier 2,Store,205404,193821
54,59989,2.3,10,1.5,9,10,34,18,32058,25362,4,9,4,7,8,5,6,4,9,5,8,Female,Tier 1,Hybrid,57420,53293
40,37106,8.5,11,4.6,4,5,15,16,32632,116637,6,8,3,2,5,7,8,2,8,2,6,Other,Tier 2,Store,149269,121111
30,32131,7.7,2,3,1,4,19,11,58869,98225,9,5,1,6,7,1,2,5,8,2,9,Female,Tier 1,Store,157094,71487
49,61553,6.2,12,4,2,9,27,16,117612,140541,8,6,1,5,5,7,3,3,3,8,8,Female,Tier 1,Store,258153,84482
63,204216,5.1,11,5.5,4,4,29,0,120512,44968,7,7,6,1,5,9,7,3,6,10,7,Male,Tier 2,Store,165480,128672
69,21553,7.2,1,2.4,1,1,10,0,28450,66916,8,2,1,7,3,3,1,1,10,8,5,Female,Tier 3,Store,95366,60019
64,32881,5.1,6,3.2,6,10,49,10,129108,147502,1,6,1,10,9,5,1,8,5,3,6,Other,Tier 3,Store,276610,51275
65,16379,7.8,13,1.1,7,6,16,2,96865,18314,3,9,2,6,4,5,9,3,6,1,7,Other,Tier 3,Online,115179,-62172
40,105791,9.6,1,1.9,1,7,9,3,36514,27446,9,9,2,6,7,7,6,9,2,10,4,Other,Tier 2,Store,63960,96723
62,120664,5,6,2.4,6,1,23,6,45507,139386,2,9,2,6,8,6,10,3,6,5,2,Other,Tier 2,Store,184893,214543
34,84306,7.6,2,2.8,3,9,30,17,102139,33462,6,6,2,3,9,10,7,1,3,6,8,Other,Tier 1,Hybrid,135601,15629
72,165798,4.7,12,0,7,10,10,19,81706,25101,8,8,7,4,5,1,7,6,1,7,10,Male,Tier 2,Store,106807,109193
57,155160,8.1,11,4.5,2,2,46,6,143967,120117,3,3,3,2,7,1,5,10,2,3,6,Other,Tier 2,Store,264084,131310
38,180386,5.5,7,3.3,2,7,7,10,102883,139178,2,3,4,9,7,10,1,2,3,9,1,Other,Tier 2,Store,242061,216681
19,201113,8.9,7,3.2,4,8,30,13,7295,85545,2,2,3,9,4,7,5,2,1,2,4,Other,Tier 2,Store,92840,279363
54,119512,5.4,12,5.2,8,8,36,7,80179,51026,6,6,4,9,1,5,6,2,4,3,5,Male,Tier 2,Store,131205,90359
23,31350,4.2,4,4.6,3,1,36,19,43679,72057,8,0,1,10,7,9,1,10,10,9,10,Other,Tier 2,Store,115736,59728
61,114599,5.3,2,2.3,8,10,32,15,1043,75219,6,5,6,3,1,2,7,4,4,5,3,Other,Tier 3,Store,76262,188775
35,96397,5.6,12,1.8,7,1,8,17,38047,97826,9,3,7,4,10,4,5,9,10,6,1,Female,Tier 3,Store,135873,156176
47,94509,6.5,11,3.3,5,10,45,11,87610,44051,6,1,7,3,8,2,10,8,3,7,3,Male,Tier 2,Store,131661,50950
39,32769,5.3,7,4.5,4,4,2,8,145006,144140,6,5,7,3,6,5,10,7,10,2,5,Female,Tier 2,Store,289146,31903
71,193321,6.5,1,2.3,10,2,48,19,133042,140517,8,2,3,9,6,6,1,4,9,4,9,Other,Tier 1,Store,273559,200796
50,228934,6.5,12,3.7,10,10,12,8,95339,16243,4,5,7,9,2,7,6,4,2,5,2,Other,Tier 2,Online,111582,149838
47,116584,5.1,11,4.7,2,4,27,12,146412,83305,8,1,3,3,9,3,3,3,8,10,9,Other,Tier 2,Store,229717,53477
34,61365,6.7,11,3.8,9,6,23,5,98204,103858,8,8,5,7,4,2,6,9,6,5,9,Other,Tier 2,Store,202062,67019
79,65185,4.8,2,0.4,4,3,9,4,118764,95494,2,5,6,4,4,9,4,7,7,9,7,Other,Tier 1,Store,214258,41915
60,148858,10,12,0.9,5,10,41,9,81942,61548,5,7,4,5,9,7,2,5,7,6,8,Male,Tier 3,Store,143490,128464
49,246609,6.6,2,5.1,2,3,36,10,128941,15000,3,8,1,4,3,5,7,2,6,10,2,Female,Tier 2,Online,143941,132668
59,141525,7.2,1,2.6,2,1,14,13,75257,107463,3,9,2,3,3,9,4,3,3,10,6,Female,Tier 1,Store,182720,173731
68,147692,5.6,9,2.9,2,5,41,15,127095,118913,6,9,6,8,1,3,1,3,8,10,3,Female,Tier 2,Store,246008,139510
31,51303,4.6,6,3.2,10,7,27,6,103445,128013,3,2,1,9,8,7,8,2,9,1,8,Other,Tier 1,Store,231458,75871
75,34589,7.7,3,4.4,2,6,36,17,135190,88872,8,0,6,10,6,7,1,3,2,9,4,Female,Tier 3,Store,224062,-11729
27,17882,6.7,12,1.5,9,4,0,7,75962,90041,5,9,4,9,9,3,10,3,10,3,1,Other,Tier 1,Store,166003,31961
64,208320,1,6,2,5,6,12,13,89947,46333,2,3,3,7,8,2,10,9,4,7,8,Male,Tier 1,Store,136280,164706
77,195394,9.9,7,1.2,6,3,3,9,55124,115191,5,4,1,9,6,3,1,8,8,1,5,Other,Tier 2,Store,170315,255461
68,144236,7.5,3,0,4,3,39,13,147435,93801,7,5,7,3,10,3,4,6,7,7,4,Male,Tier 2,Store,241236,90602
53,170596,5.2,4,3,2,7,29,19,147894,17418,9,5,1,4,2,5,4,6,7,5,9,Other,Tier 3,Store,165312,40120
51,24745,7.2,10,1.4,3,9,2,12,38416,63038,1,2,2,7,4,5,9,4,6,9,5,Other,Tier 1,Store,101454,49367
26,248273,6.8,1,3.8,3,1,19,16,74406,98683,6,4,5,5,4,1,3,10,7,1,2,Other,Tier 2,Store,173089,272550
59,30861,7,6,1.7,10,4,34,5,11371,87230,3,6,7,7,5,9,4,4,3,6,5,Female,Tier 1,Store,98601,106720
45,106707,4.3,6,0.7,8,10,26,14,88581,65737,3,7,1,9,7,7,4,1,1,3,10,Male,Tier 3,Store,154318,83863
28,237807,6.1,9,3.9,8,5,47,7,91337,41014,9,7,3,6,8,3,1,8,7,4,6,Male,Tier 2,Store,132351,187484
31,69261,6.6,2,3.2,6,2,11,4,2338,105686,9,2,7,6,3,5,9,3,8,9,9,Female,Tier 3,Store,108024,172609
56,148909,8.5,5,2.3,10,10,44,7,95753,3193,5,1,2,1,1,4,1,6,7,3,7,Male,Tier 1,Online,98946,56349
72,89135,6.2,5,2.4,8,3,40,8,99241,46745,8,5,6,2,2,4,3,7,2,7,6,Female,Tier 2,Store,145986,36639
64,227519,6.9,7,3.3,3,5,15,6,43935,60383,7,8,7,3,7,3,4,9,5,10,5,Female,Tier 3,Store,104318,243967
71,69380,4.2,5,4.7,7,8,31,17,7324,11484,1,7,5,9,9,7,7,3,2,7,4,Female,Tier 1,Online,18808,73540
36,101089,6.1,12,3,5,3,32,13,58146,3200,4,2,2,4,4,10,10,4,8,7,1,Female,Tier 2,Online,61346,46143
71,120025,7.7,14,3.1,9,3,15,7,79365,42350,4,1,7,1,1,3,9,8,7,5,1,Female,Tier 2,Store,121715,83010
32,195903,4.6,10,1.9,9,6,28,0,136015,20176,5,3,4,5,6,10,6,5,5,1,7,Other,Tier 3,Online,156191,80064
79,235421,5.2,4,2.2,5,8,26,16,41149,55313,10,0,1,9,9,8,8,10,1,2,8,Female,Tier 1,Store,96462,249585
45,184327,4.1,12,0,6,1,30,5,96540,90010,3,2,7,5,4,7,8,5,4,7,5,Female,Tier 3,Store,186550,177797
41,175592,3.3,10,1.3,1,7,23,13,64927,108999,6,1,4,5,8,9,1,1,9,3,7,Male,Tier 2,Store,173926,219664
25,175613,4.3,12,1.1,4,7,30,16,95790,128006,6,0,2,6,5,3,8,2,10,3,9,Male,Tier 3,Store,223796,207829
60,211844,7.1,14,1.1,1,3,8,16,149941,101653,2,8,7,7,2,10,6,10,4,1,7,Other,Tier 1,Store,251594,163556
78,173422,5.5,2,2,4,3,44,11,108770,90011,10,9,4,9,9,2,4,10,8,6,9,Female,Tier 3,Store,198781,154663
26,59397,4.3,8,2.1,1,9,35,15,81650,122615,7,0,1,6,10,7,3,3,3,5,10,Female,Tier 3,Store,204265,100362
64,92085,10.4,5,1.1,10,10,5,2,53569,33920,4,5,7,3,3,8,10,8,5,9,9,Female,Tier 1,Hybrid,87489,72436
50,78865,4.6,13,4.1,4,1,29,16,27151,37425,4,5,5,2,1,7,5,8,5,2,3,Female,Tier 2,Store,64576,89139
79,70956,7.2,4,3.3,6,1,25,1,57182,144566,1,5,2,3,10,8,6,3,10,5,3,Male,Tier 3,Store,201748,158340
50,173525,6.7,9,2.8,9,2,39,12,138836,55934,6,8,4,5,9,1,9,7,8,4,6,Male,Tier 1,Store,194770,90623
36,208417,6.5,2,3.3,2,6,6,13,95051,1635,5,5,4,10,7,5,1,3,1,2,7,Male,Tier 1,Online,96686,115001
20,115727,2.3,3,0.3,2,8,7,3,16783,103047,3,6,7,1,6,2,4,8,1,10,9,Male,Tier 3,Store,119830,201991
27,158978,8.5,8,0.2,6,10,10,5,83854,65365,4,2,7,5,1,8,10,9,5,9,4,Other,Tier 2,Store,149219,140489
57,29988,6.6,11,4.1,10,1,2,19,33280,29819,5,9,4,5,1,7,9,5,8,10,4,Female,Tier 2,Store,63099,26527
64,173795,7.8,4,5.6,6,1,3,8,121517,77867,7,1,5,9,6,8,5,9,7,6,10,Other,Tier 2,Store,199384,130145
59,48800,8.3,9,2.6,3,2,32,13,59247,37130,6,7,2,3,5,5,10,8,10,2,9,Other,Tier 2,Store,96377,26683
18,185179,9.4,10,5.4,2,7,19,16,8068,89135,7,3,2,4,10,9,2,5,4,4,10,Female,Tier 1,Store,97203,266246
46,173502,4,13,2.5,3,4,4,7,86959,35626,9,1,7,6,4,2,7,2,3,5,2,Female,Tier 1,Store,122585,122169
67,178607,4.6,12,1.6,4,1,33,18,1409,127553,6,9,4,2,9,7,7,5,3,1,3,Male,Tier 3,Store,128962,304751
51,214548,4.8,10,3.8,4,8,13,1,98632,128492,4,3,2,2,1,1,3,7,7,10,2,Female,Tier 3,Store,227124,244408
68,102329,4.3,10,0,7,4,12,16,111266,98953,4,4,6,3,6,8,7,2,2,8,6,Female,Tier 1,Store,210219,90016
30,223870,8.6,10,1.7,4,7,48,6,128699,133005,5,8,6,9,10,4,4,3,7,4,1,Male,Tier 1,Store,261704,228176
71,67284,4,9,1.4,10,8,44,2,94657,98046,1,7,2,2,2,7,9,10,6,7,10,Other,Tier 1,Store,192703,70673
18,71232,5.2,10,0.9,6,1,23,3,91810,103045,7,1,5,4,8,8,7,2,2,10,2,Female,Tier 1,Store,194855,82467
51,59420,2.7,9,1.9,6,2,29,17,15674,1833,4,0,7,4,7,9,9,9,6,9,4,Female,Tier 2,Hybrid,17507,45579
46,52710,7.5,1,2.9,10,2,39,13,38686,46462,1,0,5,5,8,6,6,10,10,3,2,Male,Tier 1,Store,85148,60486
65,218569,5.7,6,4.2,3,5,10,19,131015,70805,9,0,6,10,7,10,8,5,8,8,3,Female,Tier 1,Store,201820,158359
64,107035,7.8,10,3.9,9,5,8,12,55379,29109,8,2,7,2,9,9,8,3,1,6,9,Male,Tier 3,Store,84488,80765
30,186570,7.4,14,0.4,10,6,12,16,128838,114373,9,5,6,3,4,8,4,2,2,8,1,Male,Tier 2,Store,243211,172105
65,46283,2.7,13,5.5,5,2,12,11,43046,31615,8,7,6,4,2,10,6,3,2,3,3,Male,Tier 2,Store,74661,34852
66,212241,6.4,6,4.1,10,8,31,6,15037,122632,10,5,1,1,8,1,9,2,5,3,3,Male,Tier 3,Store,137669,319836
70,218430,3.8,14,2.6,9,1,6,2,63459,79046,4,3,5,1,10,4,6,2,2,4,4,Female,Tier 2,Store,142505,234017
78,208529,6.3,8,4.2,10,9,10,4,115361,26935,7,2,5,9,1,4,5,1,1,8,9,Male,Tier 3,Online,142296,120103
46,40968,4.8,7,1.3,6,5,48,19,14489,6081,1,5,2,2,2,4,10,6,7,5,8,Female,Tier 3,Online,20570,32560
56,77508,9.7,7,3.6,6,10,41,0,80456,61859,5,8,1,1,5,10,1,1,8,3,8,Male,Tier 2,Store,142315,58911
41,209292,11.3,2,0,9,8,0,13,25345,120013,10,3,5,10,9,7,3,9,7,9,9,Other,Tier 3,Store,145358,303960
43,128435,5.5,13,2.1,10,8,27,8,11999,63172,10,2,4,5,6,10,10,5,4,5,10,Female,Tier 2,Store,75171,179608
34,100366,6.2,12,4.3,5,2,7,14,29721,97415,9,4,4,1,5,6,9,3,9,6,10,Female,Tier 2,Store,127136,168060
24,20738,1.4,11,1.9,3,9,14,1,51635,90213,8,5,6,1,6,7,9,1,9,2,1,Male,Tier 1,Store,141848,59316
30,18098,2.7,4,2,3,6,4,17,132208,30542,9,6,2,2,8,10,6,7,5,8,6,Male,Tier 3,Store,162750,-83568
22,110424,6.8,1,1.7,2,3,21,3,22609,28534,2,3,4,6,6,2,8,10,4,9,2,Other,Tier 1,Store,51143,116349
43,219705,5.9,12,2.2,2,1,19,1,27160,76396,6,1,5,5,7,8,8,3,3,3,5,Female,Tier 2,Store,103556,268941
66,93672,6.8,11,1.2,6,9,3,12,114545,126336,2,7,2,8,6,7,3,8,7,10,10,Female,Tier 3,Store,240881,105463
20,53244,4.4,11,4.6,8,3,44,17,123977,71232,6,5,7,7,3,8,7,7,3,3,3,Other,Tier 1,Store,195209,499
24,154325,6.6,13,0.9,8,1,24,19,33455,48013,4,8,1,4,7,3,3,6,10,3,9,Male,Tier 3,Store,81468,168883
75,69333,1,7,2.9,8,5,15,3,67218,19606,5,7,7,4,10,3,7,10,2,3,8,Female,Tier 2,Store,86824,21721
66,140349,4.8,4,3.6,10,8,39,2,1319,21373,5,6,7,5,10,5,5,1,9,6,9,Other,Tier 1,Online,22692,160403
56,65969,6.9,9,1.5,7,7,45,6,65256,21756,7,6,5,6,3,3,9,3,7,4,3,Female,Tier 2,Online,87012,22469
70,105744,9.4,6,0.6,2,5,26,1,65605,94057,5,2,6,2,1,1,7,9,1,1,7,Male,Tier 1,Store,159662,134196
18,216495,5.8,6,1.7,10,2,28,13,66131,136685,10,3,1,2,5,5,7,2,5,9,2,Male,Tier 1,Store,202816,287049
66,132286,7.2,9,2,2,2,11,4,37759,38014,1,1,7,8,3,8,10,5,1,1,6,Other,Tier 1,Store,75773,132541
79,190483,4.7,13,3.7,10,3,6,1,24813,143347,6,8,3,3,8,8,9,6,9,7,6,Male,Tier 2,Store,168160,309017
34,90028,6.9,8,2.3,7,6,23,8,2695,138474,9,7,3,1,6,8,2,2,7,1,3,Male,Tier 3,Store,141169,225807
60,50421,5,6,2.5,4,4,4,15,128915,21699,7,1,7,5,3,5,2,6,1,3,6,Female,Tier 3,Store,150614,-56795
42,147526,9.9,13,0.7,6,9,46,7,31476,72542,5,4,2,5,9,4,8,7,1,9,1,Other,Tier 3,Store,104018,188592
76,163594,5.3,6,2.2,9,3,41,5,134556,46920,7,0,2,7,5,9,3,1,9,1,2,Male,Tier 3,Store,181476,75958
78,53575,5.7,6,4.4,5,6,32,2,137048,104888,4,5,1,5,6,8,3,10,6,4,5,Female,Tier 3,Store,241936,21415
20,18192,7.5,4,3.9,10,4,37,6,30030,104861,7,4,5,2,9,4,5,2,10,1,4,Other,Tier 2,Store,134891,93023
32,126116,7,5,1.8,4,1,39,17,100841,86275,7,1,1,2,2,9,9,8,10,1,8,Male,Tier 2,Store,187116,111550
46,201340,5.3,3,3.6,3,1,42,15,71243,80740,7,2,7,2,2,9,10,3,8,2,4,Male,Tier 3,Store,151983,210837
70,142874,6.8,9,2.3,7,8,5,3,19069,135749,9,3,4,2,1,10,1,9,8,1,10,Male,Tier 1,Store,154818,259554
60,96311,3.9,14,3.2,7,3,7,3,121562,40384,1,1,7,7,9,9,5,2,4,3,2,Other,Tier 2,Store,161946,15133
49,156474,6.5,11,2.1,7,2,21,15,90351,9867,4,3,6,3,9,6,9,4,2,7,9,Female,Tier 3,Hybrid,100218,75990
43,224682,7.1,2,1.2,5,1,49,17,34269,130531,1,1,5,10,10,4,3,3,4,5,7,Male,Tier 2,Store,164800,320944
77,95781,5.2,11,1.2,10,8,13,1,147751,54141,9,2,6,3,8,7,6,3,3,10,4,Female,Tier 1,Store,201892,2171
33,51527,5.3,7,3.2,8,9,8,11,66614,28576,7,0,1,3,4,1,7,8,8,6,8,Female,Tier 2,Store,95190,13489
42,67181,4.7,1,0,2,1,12,8,98314,92790,6,2,7,3,7,4,6,5,4,2,8,Other,Tier 2,Store,191104,61657
71,106472,3.1,10,3.9,4,8,49,6,21134,20074,1,7,7,6,3,5,3,5,6,5,9,Female,Tier 3,Online,41208,105412
45,173074,6.8,12,2.2,1,1,31,7,47133,136489,1,0,2,9,4,7,9,1,9,3,3,Male,Tier 1,Store,183622,262430
26,96219,5,7,1.7,6,10,13,5,110942,86865,6,9,4,8,8,3,7,5,8,8,6,Female,Tier 3,Store,197807,72142
73,158532,7.1,2,3.8,6,2,34,11,7675,139426,3,4,5,8,4,10,5,2,3,2,3,Female,Tier 2,Store,147101,290283
73,134783,5.6,5,0,3,1,24,7,112507,100980,1,3,6,9,10,10,5,8,1,3,6,Other,Tier 3,Store,213487,123256
18,176554,7.2,1,3.1,1,2,30,9,8098,6818,3,0,5,1,10,2,8,9,6,5,7,Other,Tier 3,Store,14916,175274
46,162519,2.6,5,4.6,5,2,48,3,122388,64533,4,6,5,3,10,6,7,5,10,1,4,Male,Tier 3,Store,186921,104664
74,194300,3.7,11,0.7,1,5,42,9,28531,95659,3,4,3,10,9,7,6,1,7,2,1,Other,Tier 3,Store,124190,261428
39,98265,4.3,4,1.9,3,10,44,6,102243,57666,6,9,1,6,2,5,7,4,8,5,4,Female,Tier 2,Store,159909,53688
33,65126,8.4,1,3.1,8,3,19,18,32894,76545,6,1,1,5,1,9,4,5,10,10,10,Male,Tier 2,Store,109439,108777
58,35545,6.8,12,0.5,10,1,41,2,92109,129436,5,4,4,2,10,7,9,10,1,3,5,Male,Tier 3,Store,221545,72872
68,70114,5.5,14,2.8,9,10,36,11,129007,19740,5,1,7,8,6,5,2,9,10,7,2,Female,Tier 2,Online,148747,-39153
61,108740,5,1,6,3,2,6,18,57894,99676,5,3,5,5,6,5,2,9,9,6,4,Other,Tier 1,Store,157570,150522
68,221422,7.2,7,2.9,9,4,9,9,99796,123169,1,6,6,4,6,7,9,4,4,2,2,Other,Tier 2,Store,222965,244795
71,203873,4.8,13,2.9,7,7,5,5,28987,26933,5,9,3,1,10,4,6,5,1,9,7,Female,Tier 3,Store,55920,201819
58,28890,7.5,3,0.9,8,1,24,19,7312,123602,7,7,7,2,2,2,10,4,7,9,8,Male,Tier 3,Store,130914,145180
24,136284,5.6,10,4.2,6,5,49,14,40897,47340,3,4,1,2,1,9,5,2,9,5,4,Male,Tier 2,Store,88237,142727
31,67482,8.6,12,0,5,2,5,18,87675,18111,3,6,4,7,10,10,2,9,10,6,10,Male,Tier 1,Store,105786,-2082
46,209469,4.1,9,2.5,10,8,44,10,125172,145644,9,4,5,6,2,1,6,9,4,6,5,Other,Tier 1,Store,270816,229941
36,147812,5.7,9,3.7,8,2,16,7,28942,131501,9,8,7,6,8,2,6,2,9,10,10,Male,Tier 2,Store,160443,250371
36,176193,4.2,14,0,2,4,21,9,67266,92694,10,9,5,10,4,5,10,2,1,4,3,Male,Tier 1,Store,159960,201621
19,157290,9.3,12,0,7,6,22,13,28006,15434,10,8,2,4,7,8,5,10,5,7,10,Other,Tier 2,Hybrid,43440,144718
58,86591,6,10,0.6,1,9,28,19,122532,149190,9,7,5,8,1,3,6,6,1,4,6,Other,Tier 3,Store,271722,113249
62,103241,4,11,4.3,7,10,6,13,85255,52985,7,1,4,10,4,7,2,4,3,2,9,Female,Tier 2,Store,138240,70971
32,49722,4.2,9,1.7,6,4,34,14,27345,84725,3,5,6,6,5,2,3,2,4,5,3,Female,Tier 1,Store,112070,107102
20,64431,7,1,3.7,4,4,38,11,142696,97802,6,8,4,2,7,6,7,6,5,10,2,Male,Tier 1,Store,240498,19537
28,197615,2.4,12,3.5,3,7,19,16,8738,84842,7,5,4,4,7,7,1,1,3,6,8,Female,Tier 1,Store,93580,273719
70,57000,5.6,4,0.3,9,1,25,9,20150,132453,7,6,4,9,5,8,10,7,3,8,1,Female,Tier 1,Store,152603,169303
63,86975,4.3,1,2,6,5,28,11,24293,44495,1,6,7,2,6,6,9,5,10,1,10,Female,Tier 2,Store,68788,107177
47,45921,5.7,1,2.2,6,5,28,18,17984,135831,7,3,1,4,3,9,3,1,4,2,10,Male,Tier 2,Store,153815,163768
74,114265,6.2,14,3.2,1,1,6,7,40514,125941,9,9,4,5,3,2,2,7,9,5,8,Female,Tier 2,Store,166455,199692
57,103747,5.8,9,2.8,5,6,33,15,85091,48516,9,7,5,8,4,9,3,6,7,7,9,Other,Tier 2,Store,133607,67172
35,176686,5.5,5,2.4,7,9,4,17,2628,14422,1,9,7,9,5,2,2,10,7,4,6,Other,Tier 3,Store,17050,188480
68,207261,6.3,1,4,4,7,12,19,90483,54690,3,1,3,6,9,8,9,10,7,7,7,Other,Tier 3,Store,145173,171468
65,32601,9.5,11,4,2,2,5,9,27568,82569,6,2,3,1,8,3,5,7,5,2,5,Other,Tier 2,Store,110137,87602
19,108332,8.5,3,0.6,9,4,31,10,54739,133992,1,9,5,4,1,2,4,7,10,6,5,Male,Tier 3,Store,188731,187585
